date,time,price
20080711,1105,120.78
20080711,1110,121.09
20080711,1115,121.23
20080711,1120,120.94
20080711,1125,120.86
20080711,1130,120.73
20080711,1135,120.81
20080711,1140,121.33
20080711,1145,121.5
20080711,1150,121.47
20080711,1155,121.41
20080711,1200,121.62
20080711,1205,121.92
20080711,1210,121.52
20080711,1215,121.58
20080711,1220,121.72
20080711,1225,122.05
20080711,1230,121.92
20080711,1235,121.72
20080711,1240,121.5
20080711,1245,121.82
20080711,1250,121.67
20080711,1255,121.34
20080711,1300,121.23
20080711,1305,121.34
20080711,1310,121.33
20080711,1315,121.16
20080711,1320,121.18
20080711,1325,121.25
20080711,1330,121.27
20080711,1335,121.3
20080711,1340,121.42
20080711,1345,121.52
20080711,1350,121.51
20080711,1355,121.53
20080711,1400,121.56
20080711,1405,121.38
20080711,1410,121.51
20080711,1415,121.51
20080711,1420,121.57
20080711,1425,121.07
20080711,1430,121.1
20080711,1435,120.96
20080711,1440,121.3
20080711,1445,121.62
20080711,1450,122.58
20080711,1455,122.29
20080711,1500,122.82
20080711,1505,123.61
20080711,1510,123.23
20080711,1515,122.51
20080711,1520,122.53
20080711,1525,122.42
20080711,1530,122.4
20080711,1535,121.93
20080711,1540,122.03
20080711,1545,122.0
20080711,1550,122.25
20080711,1555,122.63
20080711,1600,122.22
20080714,935,123.54
20080714,940,123.73
20080714,945,123.52
20080714,950,123.43
20080714,955,122.99
20080714,1000,123.31
20080714,1005,122.86
20080714,1010,123.33
20080714,1015,123.45
20080714,1020,123.41
20080714,1025,122.97
20080714,1030,122.83
20080714,1035,122.79
20080714,1040,122.73
20080714,1045,122.63
20080714,1050,122.48
20080714,1055,122.41
20080714,1100,122.82
20080714,1105,122.25
20080714,1110,122.23
20080714,1115,122.63
20080714,1120,122.53
20080714,1125,122.38
20080714,1130,122.79
20080714,1135,122.59
20080714,1140,122.53
20080714,1145,122.72
20080714,1150,122.6
20080714,1155,122.27
20080714,1200,122.3
20080714,1205,122.05
20080714,1210,121.92
20080714,1215,122.16
20080714,1220,122.32
20080714,1225,122.11
20080714,1230,122.14
20080714,1235,121.99
20080714,1240,122.25
20080714,1245,122.37
20080714,1250,122.34
20080714,1255,122.46
20080714,1300,122.31
20080714,1305,122.23
20080714,1310,122.16
20080714,1315,122.17
20080714,1320,122.32
20080714,1325,122.37
20080714,1330,122.45
20080714,1335,122.36
20080714,1340,122.3
20080714,1345,122.2
20080714,1350,122.28
20080714,1355,122.06
20080714,1400,122.24
20080714,1405,122.29
20080714,1410,122.21
20080714,1415,122.0
20080714,1420,122.11
20080714,1425,122.19
20080714,1430,122.02
20080714,1435,122.17
20080714,1440,122.09
20080714,1445,121.83
20080714,1450,121.71
20080714,1455,121.64
20080714,1500,121.46
20080714,1505,121.43
20080714,1510,121.37
20080714,1515,121.43
20080714,1520,121.48
20080714,1525,121.58
20080714,1530,121.71
20080714,1535,121.91
20080714,1540,121.73
20080714,1545,121.82
20080714,1550,121.66
20080714,1555,121.31
20080714,1600,121.5
20080715,935,120.95
20080715,940,120.72
20080715,945,120.49
20080715,950,120.41
20080715,955,120.22
20080715,1000,120.42
20080715,1005,120.42
20080715,1010,120.31
20080715,1015,120.82
20080715,1020,120.88
20080715,1025,120.71
20080715,1030,120.35
20080715,1035,120.15
20080715,1040,120.36
20080715,1045,121.0
20080715,1050,120.92
20080715,1055,121.08
20080715,1100,121.04
20080715,1105,121.93
20080715,1110,122.83
20080715,1115,122.38
20080715,1120,122.44
20080715,1125,122.21
20080715,1130,121.48
20080715,1135,121.09
20080715,1140,121.39
20080715,1145,121.46
20080715,1150,121.56
20080715,1155,121.95
20080715,1200,122.23
20080715,1205,122.37
20080715,1210,122.09
20080715,1215,122.24
20080715,1220,122.42
20080715,1225,122.28
20080715,1230,122.33
20080715,1235,122.8
20080715,1240,122.57
20080715,1245,122.79
20080715,1250,122.0
20080715,1255,122.24
20080715,1300,122.53
20080715,1305,122.72
20080715,1310,122.65
20080715,1315,122.61
20080715,1320,122.54
20080715,1325,122.64
20080715,1330,122.55
20080715,1335,122.6
20080715,1340,122.34
20080715,1345,122.71
20080715,1350,123.0
20080715,1355,123.12
20080715,1400,122.95
20080715,1405,122.93
20080715,1410,122.84
20080715,1415,122.93
20080715,1420,123.22
20080715,1425,123.2
20080715,1430,123.23
20080715,1435,123.3
20080715,1440,123.1
20080715,1445,123.21
20080715,1450,123.43
20080715,1455,123.46
20080715,1500,123.79
20080715,1505,124.23
20080715,1510,124.03
20080715,1515,124.17
20080715,1520,124.41
20080715,1525,124.35
20080715,1530,124.35
20080715,1535,124.21
20080715,1540,124.09
20080715,1545,123.74
20080715,1550,123.54
20080715,1555,123.46
20080715,1600,123.12
20080716,935,123.06
20080716,940,123.14
20080716,945,122.78
20080716,950,122.9
20080716,955,123.09
20080716,1000,123.7
20080716,1005,123.7
20080716,1010,123.86
20080716,1015,123.94
20080716,1020,123.94
20080716,1025,124.04
20080716,1030,124.29
20080716,1035,124.11
20080716,1040,125.0
20080716,1045,125.4
20080716,1050,125.07
20080716,1055,125.15
20080716,1100,125.18
20080716,1105,125.58
20080716,1110,125.72
20080716,1115,125.97
20080716,1120,125.74
20080716,1125,125.38
20080716,1130,125.1
20080716,1135,125.47
20080716,1140,125.16
20080716,1145,125.19
20080716,1150,125.09
20080716,1155,125.22
20080716,1200,125.04
20080716,1205,124.95
20080716,1210,124.93
20080716,1215,125.4
20080716,1220,125.24
20080716,1225,125.03
20080716,1230,125.49
20080716,1235,125.86
20080716,1240,125.6
20080716,1245,125.67
20080716,1250,125.57
20080716,1255,125.79
20080716,1300,125.82
20080716,1305,126.09
20080716,1310,126.32
20080716,1315,125.87
20080716,1320,126.06
20080716,1325,126.46
20080716,1330,126.52
20080716,1335,126.53
20080716,1340,126.54
20080716,1345,126.56
20080716,1350,126.32
20080716,1355,126.09
20080716,1400,126.1
20080716,1405,126.35
20080716,1410,126.23
20080716,1415,126.47
20080716,1420,126.65
20080716,1425,126.45
20080716,1430,126.08
20080716,1435,126.26
20080716,1440,126.35
20080716,1445,126.25
20080716,1450,126.22
20080716,1455,126.2
20080716,1500,126.06
20080716,1505,125.98
20080716,1510,125.9
20080716,1515,125.97
20080716,1520,125.84
20080716,1525,125.73
20080716,1530,126.16
20080716,1535,126.17
20080716,1540,126.25
20080716,1545,126.18
20080716,1550,126.23
20080716,1555,125.89
20080716,1600,125.97
20080717,935,125.37
20080717,940,125.54
20080717,945,125.98
20080717,950,124.74
20080717,955,125.99
20080717,1000,125.56
20080717,1005,125.39
20080717,1010,124.3
20080717,1015,124.07
20080717,1020,124.58
20080717,1025,124.62
20080717,1030,124.58
20080717,1035,124.69
20080717,1040,124.84
20080717,1045,124.6
20080717,1050,124.84
20080717,1055,124.91
20080717,1100,125.33
20080717,1105,124.7
20080717,1110,124.51
20080717,1115,124.96
20080717,1120,124.8
20080717,1125,125.38
20080717,1130,125.55
20080717,1135,125.23
20080717,1140,125.39
20080717,1145,125.47
20080717,1150,125.31
20080717,1155,125.24
20080717,1200,125.26
20080717,1205,124.95
20080717,1210,124.81
20080717,1215,125.05
20080717,1220,125.06
20080717,1225,124.93
20080717,1230,124.81
20080717,1235,124.66
20080717,1240,124.4
20080717,1245,124.59
20080717,1250,124.85
20080717,1255,124.82
20080717,1300,124.91
20080717,1305,124.86
20080717,1310,124.95
20080717,1315,125.42
20080717,1320,125.93
20080717,1325,126.0
20080717,1330,126.25
20080717,1335,126.11
20080717,1340,126.48
20080717,1345,126.78
20080717,1350,126.77
20080717,1355,126.79
20080717,1400,126.88
20080717,1405,126.82
20080717,1410,126.92
20080717,1415,126.92
20080717,1420,126.75
20080717,1425,126.5
20080717,1430,126.63
20080717,1435,126.36
20080717,1440,126.33
20080717,1445,126.5
20080717,1450,126.49
20080717,1455,126.45
20080717,1500,126.41
20080717,1505,126.36
20080717,1510,126.38
20080717,1515,126.44
20080717,1520,126.4
20080717,1525,126.35
20080717,1530,126.12
20080717,1535,125.63
20080717,1540,125.22
20080717,1545,125.61
20080717,1550,126.07
20080717,1555,126.02
20080717,1600,126.61
20080718,935,127.61
20080718,940,127.88
20080718,945,127.81
20080718,950,128.11
20080718,955,127.6
20080718,1000,128.38
20080718,1005,128.01
20080718,1010,128.31
20080718,1015,128.57
20080718,1020,128.11
20080718,1025,128.45
20080718,1030,128.49
20080718,1035,128.3
20080718,1040,128.22
20080718,1045,128.49
20080718,1050,129.0
20080718,1055,129.12
20080718,1100,129.17
20080718,1105,129.2
20080718,1110,129.47
20080718,1115,129.9
20080718,1120,129.86
20080718,1125,129.86
20080718,1130,129.88
20080718,1135,129.93
20080718,1140,129.96
20080718,1145,129.91
20080718,1150,129.89
20080718,1155,129.84
20080718,1200,129.84
20080718,1205,129.65
20080718,1210,129.57
20080718,1215,129.55
20080718,1220,129.55
20080718,1225,129.64
20080718,1230,129.55
20080718,1235,129.59
20080718,1240,129.57
20080718,1245,129.6
20080718,1250,129.58
20080718,1255,129.28
20080718,1300,129.05
20080718,1305,129.43
20080718,1310,129.31
20080718,1315,129.1
20080718,1320,128.97
20080718,1325,128.99
20080718,1330,129.04
20080718,1335,129.24
20080718,1340,129.0
20080718,1345,129.11
20080718,1350,129.1
20080718,1355,129.2
20080718,1400,129.11
20080718,1405,129.2
20080718,1410,129.28
20080718,1415,129.14
20080718,1420,129.32
20080718,1425,129.47
20080718,1430,129.51
20080718,1435,129.67
20080718,1440,129.8
20080718,1445,129.82
20080718,1450,129.71
20080718,1455,129.58
20080718,1500,129.6
20080718,1505,129.67
20080718,1510,129.75
20080718,1515,129.78
20080718,1520,129.82
20080718,1525,129.64
20080718,1530,129.6
20080718,1535,129.84
20080718,1540,129.89
20080718,1545,129.85
20080718,1550,129.76
20080718,1555,129.79
20080718,1600,129.93
20080721,935,129.57
20080721,940,129.57
20080721,945,129.21
20080721,950,129.2
20080721,955,129.1
20080721,1000,129.21
20080721,1005,128.81
20080721,1010,128.7
20080721,1015,128.78
20080721,1020,128.8
20080721,1025,128.47
20080721,1030,128.27
20080721,1035,128.23
20080721,1040,128.48
20080721,1045,128.3
20080721,1050,128.34
20080721,1055,128.27
20080721,1100,127.98
20080721,1105,127.96
20080721,1110,128.1
20080721,1115,128.03
20080721,1120,128.29
20080721,1125,128.28
20080721,1130,128.37
20080721,1135,128.32
20080721,1140,128.05
20080721,1145,128.2
20080721,1150,128.06
20080721,1155,127.99
20080721,1200,127.86
20080721,1205,127.95
20080721,1210,127.86
20080721,1215,127.95
20080721,1220,127.92
20080721,1225,127.93
20080721,1230,127.8
20080721,1235,127.9
20080721,1240,127.87
20080721,1245,128.12
20080721,1250,128.19
20080721,1255,128.1
20080721,1300,128.13
20080721,1305,128.19
20080721,1310,128.28
20080721,1315,128.22
20080721,1320,128.38
20080721,1325,128.48
20080721,1330,128.6
20080721,1335,128.73
20080721,1340,128.92
20080721,1345,128.89
20080721,1350,128.74
20080721,1355,128.86
20080721,1400,128.64
20080721,1405,128.62
20080721,1410,128.76
20080721,1415,128.64
20080721,1420,128.51
20080721,1425,128.51
20080721,1430,128.48
20080721,1435,128.4
20080721,1440,128.29
20080721,1445,128.16
20080721,1450,128.25
20080721,1455,128.18
20080721,1500,128.29
20080721,1505,128.3
20080721,1510,128.24
20080721,1515,128.25
20080721,1520,128.25
20080721,1525,128.46
20080721,1530,128.38
20080721,1535,128.37
20080721,1540,128.43
20080721,1545,128.42
20080721,1550,128.54
20080721,1555,128.48
20080721,1600,128.63
20080722,935,127.65
20080722,940,128.84
20080722,945,128.91
20080722,950,129.0
20080722,955,128.93
20080722,1000,128.93
20080722,1005,129.0
20080722,1010,129.03
20080722,1015,128.93
20080722,1020,129.38
20080722,1025,129.38
20080722,1030,129.32
20080722,1035,129.0
20080722,1040,129.16
20080722,1045,129.38
20080722,1050,129.32
20080722,1055,128.97
20080722,1100,129.1
20080722,1105,129.14
20080722,1110,129.05
20080722,1115,129.25
20080722,1120,129.02
20080722,1125,129.33
20080722,1130,129.47
20080722,1135,129.51
20080722,1140,129.5
20080722,1145,129.5
20080722,1150,129.27
20080722,1155,129.27
20080722,1200,129.38
20080722,1205,129.44
20080722,1210,129.5
20080722,1215,129.52
20080722,1220,129.5
20080722,1225,129.61
20080722,1230,129.59
20080722,1235,129.5
20080722,1240,129.5
20080722,1245,129.46
20080722,1250,129.45
20080722,1255,129.66
20080722,1300,129.59
20080722,1305,129.53
20080722,1310,129.75
20080722,1315,129.75
20080722,1320,129.75
20080722,1325,129.77
20080722,1330,129.68
20080722,1335,129.64
20080722,1340,129.78
20080722,1345,129.84
20080722,1350,129.82
20080722,1355,129.81
20080722,1400,129.91
20080722,1405,129.88
20080722,1410,129.85
20080722,1415,129.49
20080722,1420,129.33
20080722,1425,129.27
20080722,1430,129.25
20080722,1435,129.25
20080722,1440,129.3
20080722,1445,129.73
20080722,1450,129.55
20080722,1455,129.38
20080722,1500,129.5
20080722,1505,129.28
20080722,1510,129.18
20080722,1515,129.17
20080722,1520,129.17
20080722,1525,129.31
20080722,1530,129.4
20080722,1535,129.5
20080722,1540,129.68
20080722,1545,129.93
20080722,1550,129.95
20080722,1555,129.97
20080722,1600,130.0
20080723,935,129.76
20080723,940,129.83
20080723,945,129.92
20080723,950,129.93
20080723,955,129.93
20080723,1000,129.9
20080723,1005,129.87
20080723,1010,129.74
20080723,1015,129.85
20080723,1020,129.89
20080723,1025,129.88
20080723,1030,129.5
20080723,1035,129.58
20080723,1040,130.16
20080723,1045,130.09
20080723,1050,129.9
20080723,1055,129.8
20080723,1100,129.09
20080723,1105,128.82
20080723,1110,129.05
20080723,1115,128.73
20080723,1120,128.71
20080723,1125,128.81
20080723,1130,128.75
20080723,1135,128.88
20080723,1140,128.58
20080723,1145,128.76
20080723,1150,128.71
20080723,1155,128.52
20080723,1200,128.68
20080723,1205,128.69
20080723,1210,128.74
20080723,1215,128.5
20080723,1220,128.87
20080723,1225,128.99
20080723,1230,129.1
20080723,1235,128.93
20080723,1240,129.2
20080723,1245,129.19
20080723,1250,129.15
20080723,1255,129.38
20080723,1300,129.41
20080723,1305,129.47
20080723,1310,129.38
20080723,1315,129.49
20080723,1320,129.72
20080723,1325,129.75
20080723,1330,129.69
20080723,1335,129.45
20080723,1340,129.77
20080723,1345,129.83
20080723,1350,129.8
20080723,1355,129.44
20080723,1400,129.3
20080723,1405,129.65
20080723,1410,129.76
20080723,1415,129.6
20080723,1420,129.52
20080723,1425,129.69
20080723,1430,129.91
20080723,1435,129.95
20080723,1440,129.7
20080723,1445,129.75
20080723,1450,129.6
20080723,1455,129.6
20080723,1500,129.49
20080723,1505,129.55
20080723,1510,129.37
20080723,1515,129.54
20080723,1520,129.48
20080723,1525,129.53
20080723,1530,129.26
20080723,1535,129.23
20080723,1540,129.27
20080723,1545,129.3
20080723,1550,129.25
20080723,1555,129.46
20080723,1600,129.6
20080724,935,129.59
20080724,940,129.69
20080724,945,129.73
20080724,950,129.51
20080724,955,129.94
20080724,1000,130.54
20080724,1005,130.44
20080724,1010,130.04
20080724,1015,129.93
20080724,1020,129.79
20080724,1025,129.87
20080724,1030,129.87
20080724,1035,130.14
20080724,1040,130.3
20080724,1045,130.04
20080724,1050,130.24
20080724,1055,130.23
20080724,1100,130.54
20080724,1105,130.45
20080724,1110,129.97
20080724,1115,130.09
20080724,1120,130.2
20080724,1125,130.31
20080724,1130,130.1
20080724,1135,130.28
20080724,1140,130.33
20080724,1145,130.25
20080724,1150,130.44
20080724,1155,130.53
20080724,1200,130.62
20080724,1205,130.49
20080724,1210,130.52
20080724,1215,130.36
20080724,1220,130.51
20080724,1225,130.46
20080724,1230,130.35
20080724,1235,130.49
20080724,1240,129.97
20080724,1245,130.07
20080724,1250,130.17
20080724,1255,130.21
20080724,1300,130.27
20080724,1305,130.15
20080724,1310,129.98
20080724,1315,130.13
20080724,1320,130.15
20080724,1325,130.16
20080724,1330,130.19
20080724,1335,130.21
20080724,1340,130.36
20080724,1345,130.27
20080724,1350,130.43
20080724,1355,130.56
20080724,1400,130.55
20080724,1405,130.48
20080724,1410,130.48
20080724,1415,130.49
20080724,1420,130.3
20080724,1425,130.32
20080724,1430,130.32
20080724,1435,130.43
20080724,1440,130.59
20080724,1445,130.68
20080724,1450,130.57
20080724,1455,130.43
20080724,1500,130.61
20080724,1505,130.74
20080724,1510,130.72
20080724,1515,130.89
20080724,1520,130.72
20080724,1525,130.52
20080724,1530,130.41
20080724,1535,130.36
20080724,1540,130.54
20080724,1545,130.28
20080724,1550,130.08
20080724,1555,130.08
20080724,1600,130.05
20080725,935,129.63
20080725,940,129.34
20080725,945,129.23
20080725,950,129.23
20080725,955,129.25
20080725,1000,129.33
20080725,1005,129.25
20080725,1010,129.31
20080725,1015,129.49
20080725,1020,129.27
20080725,1025,128.92
20080725,1030,128.75
20080725,1035,128.66
20080725,1040,128.81
20080725,1045,128.62
20080725,1050,128.72
20080725,1055,129.08
20080725,1100,129.25
20080725,1105,129.17
20080725,1110,129.09
20080725,1115,128.89
20080725,1120,128.87
20080725,1125,128.8
20080725,1130,128.73
20080725,1135,128.8
20080725,1140,128.88
20080725,1145,129.05
20080725,1150,128.64
20080725,1155,128.53
20080725,1200,128.41
20080725,1205,128.43
20080725,1210,128.45
20080725,1215,128.43
20080725,1220,128.29
20080725,1225,128.29
20080725,1230,128.4
20080725,1235,128.29
20080725,1240,128.11
20080725,1245,128.16
20080725,1250,128.25
20080725,1255,128.29
20080725,1300,128.23
20080725,1305,128.36
20080725,1310,128.32
20080725,1315,128.11
20080725,1320,128.27
20080725,1325,128.41
20080725,1330,128.29
20080725,1335,128.38
20080725,1340,128.58
20080725,1345,128.22
20080725,1350,128.32
20080725,1355,128.35
20080725,1400,128.42
20080725,1405,128.39
20080725,1410,128.52
20080725,1415,128.45
20080725,1420,128.57
20080725,1425,128.49
20080725,1430,128.61
20080725,1435,128.62
20080725,1440,128.69
20080725,1445,128.48
20080725,1450,128.68
20080725,1455,128.99
20080725,1500,128.96
20080725,1505,128.87
20080725,1510,128.79
20080725,1515,128.58
20080725,1520,128.52
20080725,1525,128.51
20080725,1530,128.46
20080725,1535,128.21
20080725,1540,128.03
20080725,1545,128.28
20080725,1550,128.61
20080725,1555,128.58
20080725,1600,128.43
20080728,935,127.63
20080728,940,127.54
20080728,945,127.5
20080728,950,127.37
20080728,955,127.51
20080728,1000,127.49
20080728,1005,127.86
20080728,1010,128.38
20080728,1015,128.17
20080728,1020,128.29
20080728,1025,128.04
20080728,1030,128.13
20080728,1035,128.22
20080728,1040,128.22
20080728,1045,127.93
20080728,1050,128.15
20080728,1055,127.9
20080728,1100,127.88
20080728,1105,127.71
20080728,1110,127.73
20080728,1115,127.71
20080728,1120,127.67
20080728,1125,127.54
20080728,1130,127.46
20080728,1135,127.35
20080728,1140,127.14
20080728,1145,127.09
20080728,1150,127.0
20080728,1155,127.0
20080728,1200,127.22
20080728,1205,127.16
20080728,1210,127.08
20080728,1215,127.04
20080728,1220,127.0
20080728,1225,126.92
20080728,1230,126.96
20080728,1235,127.0
20080728,1240,126.83
20080728,1245,126.57
20080728,1250,126.39
20080728,1255,126.44
20080728,1300,126.29
20080728,1305,126.36
20080728,1310,126.24
20080728,1315,126.34
20080728,1320,126.33
20080728,1325,126.39
20080728,1330,126.52
20080728,1335,126.43
20080728,1340,126.5
20080728,1345,126.64
20080728,1350,126.58
20080728,1355,126.71
20080728,1400,126.59
20080728,1405,126.66
20080728,1410,126.52
20080728,1415,126.47
20080728,1420,126.17
20080728,1425,126.32
20080728,1430,126.21
20080728,1435,126.56
20080728,1440,126.72
20080728,1445,126.67
20080728,1450,126.57
20080728,1455,126.67
20080728,1500,126.65
20080728,1505,126.63
20080728,1510,126.68
20080728,1515,126.84
20080728,1520,126.79
20080728,1525,126.61
20080728,1530,126.58
20080728,1535,126.63
20080728,1540,126.39
20080728,1545,126.37
20080728,1550,126.18
20080728,1555,126.36
20080728,1600,126.31
20080729,935,126.47
20080729,940,126.63
20080729,945,126.88
20080729,950,127.19
20080729,955,126.96
20080729,1000,127.14
20080729,1005,127.45
20080729,1010,127.37
20080729,1015,127.21
20080729,1020,127.49
20080729,1025,127.36
20080729,1030,126.89
20080729,1035,126.8
20080729,1040,127.3
20080729,1045,127.11
20080729,1050,127.36
20080729,1055,127.64
20080729,1100,127.68
20080729,1105,127.67
20080729,1110,127.67
20080729,1115,127.61
20080729,1120,127.5
20080729,1125,127.3
20080729,1130,127.3
20080729,1135,127.33
20080729,1140,127.4
20080729,1145,127.7
20080729,1150,127.95
20080729,1155,128.04
20080729,1200,128.01
20080729,1205,128.05
20080729,1210,127.83
20080729,1215,127.85
20080729,1220,127.66
20080729,1225,127.54
20080729,1230,127.43
20080729,1235,127.36
20080729,1240,127.22
20080729,1245,127.19
20080729,1250,127.32
20080729,1255,127.17
20080729,1300,127.32
20080729,1305,127.28
20080729,1310,127.06
20080729,1315,127.15
20080729,1320,127.26
20080729,1325,127.29
20080729,1330,127.3
20080729,1335,127.5
20080729,1340,127.58
20080729,1345,127.57
20080729,1350,127.51
20080729,1355,127.41
20080729,1400,127.44
20080729,1405,127.55
20080729,1410,127.34
20080729,1415,127.26
20080729,1420,127.44
20080729,1425,127.47
20080729,1430,127.37
20080729,1435,127.16
20080729,1440,127.21
20080729,1445,127.06
20080729,1450,127.23
20080729,1455,127.44
20080729,1500,127.36
20080729,1505,127.34
20080729,1510,127.35
20080729,1515,127.47
20080729,1520,127.46
20080729,1525,127.74
20080729,1530,127.89
20080729,1535,127.62
20080729,1540,127.64
20080729,1545,127.51
20080729,1550,127.57
20080729,1555,127.67
20080729,1600,127.53
20080730,935,127.83
20080730,940,127.67
20080730,945,128.25
20080730,950,127.96
20080730,955,127.94
20080730,1000,127.8
20080730,1005,128.19
20080730,1010,128.44
20080730,1015,128.19
20080730,1020,128.62
20080730,1025,128.76
20080730,1030,128.88
20080730,1035,128.74
20080730,1040,128.57
20080730,1045,128.55
20080730,1050,128.51
20080730,1055,128.25
20080730,1100,128.39
20080730,1105,128.62
20080730,1110,128.68
20080730,1115,128.5
20080730,1120,128.59
20080730,1125,128.75
20080730,1130,128.78
20080730,1135,128.92
20080730,1140,128.9
20080730,1145,128.78
20080730,1150,128.86
20080730,1155,128.96
20080730,1200,128.96
20080730,1205,128.75
20080730,1210,128.56
20080730,1215,128.33
20080730,1220,128.25
20080730,1225,128.29
20080730,1230,128.15
20080730,1235,128.2
20080730,1240,127.85
20080730,1245,127.59
20080730,1250,127.53
20080730,1255,127.77
20080730,1300,127.79
20080730,1305,127.51
20080730,1310,127.37
20080730,1315,127.53
20080730,1320,127.73
20080730,1325,127.9
20080730,1330,127.75
20080730,1335,127.75
20080730,1340,127.74
20080730,1345,127.89
20080730,1350,127.65
20080730,1355,127.23
20080730,1400,127.45
20080730,1405,127.49
20080730,1410,127.34
20080730,1415,127.27
20080730,1420,127.14
20080730,1425,127.39
20080730,1430,127.6
20080730,1435,127.81
20080730,1440,127.69
20080730,1445,127.77
20080730,1450,127.72
20080730,1455,127.72
20080730,1500,127.91
20080730,1505,127.78
20080730,1510,127.58
20080730,1515,127.69
20080730,1520,127.63
20080730,1525,127.95
20080730,1530,128.13
20080730,1535,128.46
20080730,1540,128.57
20080730,1545,128.78
20080730,1550,128.64
20080730,1555,128.53
20080730,1600,128.75
20080731,935,128.35
20080731,940,128.56
20080731,945,128.47
20080731,950,128.7
20080731,955,128.84
20080731,1000,128.52
20080731,1005,128.4
20080731,1010,128.89
20080731,1015,128.94
20080731,1020,128.99
20080731,1025,129.06
20080731,1030,129.21
20080731,1035,129.11
20080731,1040,129.1
20080731,1045,129.32
20080731,1050,129.23
20080731,1055,129.24
20080731,1100,129.13
20080731,1105,129.03
20080731,1110,129.09
20080731,1115,129.18
20080731,1120,129.2
20080731,1125,129.04
20080731,1130,128.73
20080731,1135,128.72
20080731,1140,128.65
20080731,1145,128.44
20080731,1150,128.26
20080731,1155,128.23
20080731,1200,128.49
20080731,1205,128.58
20080731,1210,128.63
20080731,1215,128.3
20080731,1220,128.1
20080731,1225,128.19
20080731,1230,128.29
20080731,1235,128.52
20080731,1240,128.53
20080731,1245,128.73
20080731,1250,128.68
20080731,1255,128.59
20080731,1300,128.38
20080731,1305,128.49
20080731,1310,128.68
20080731,1315,128.88
20080731,1320,128.79
20080731,1325,128.7
20080731,1330,128.61
20080731,1335,128.57
20080731,1340,128.68
20080731,1345,128.79
20080731,1350,128.84
20080731,1355,128.72
20080731,1400,128.51
20080731,1405,128.47
20080731,1410,128.65
20080731,1415,128.79
20080731,1420,128.98
20080731,1425,128.71
20080731,1430,128.46
20080731,1435,128.67
20080731,1440,129.03
20080731,1445,128.72
20080731,1450,128.64
20080731,1455,128.55
20080731,1500,128.69
20080731,1505,128.63
20080731,1510,128.72
20080731,1515,128.95
20080731,1520,128.62
20080731,1525,128.63
20080731,1530,128.53
20080731,1535,128.37
20080731,1540,128.2
20080731,1545,128.2
20080731,1550,127.99
20080731,1555,127.82
20080731,1600,127.93
20080801,935,128.7
20080801,940,128.6
20080801,945,128.22
20080801,950,127.93
20080801,955,127.6
20080801,1000,127.38
20080801,1005,127.33
20080801,1010,127.09
20080801,1015,127.11
20080801,1020,126.91
20080801,1025,126.45
20080801,1030,126.68
20080801,1035,126.89
20080801,1040,126.78
20080801,1045,126.64
20080801,1050,126.84
20080801,1055,126.92
20080801,1100,126.69
20080801,1105,126.51
20080801,1110,126.47
20080801,1115,126.5
20080801,1120,126.47
20080801,1125,126.4
20080801,1130,126.38
20080801,1135,126.95
20080801,1140,127.03
20080801,1145,127.04
20080801,1150,126.9
20080801,1155,126.97
20080801,1200,126.85
20080801,1205,126.64
20080801,1210,126.76
20080801,1215,126.89
20080801,1220,126.75
20080801,1225,126.83
20080801,1230,126.81
20080801,1235,126.83
20080801,1240,126.86
20080801,1245,126.79
20080801,1250,126.77
20080801,1255,126.56
20080801,1300,126.39
20080801,1305,126.4
20080801,1310,126.58
20080801,1315,126.45
20080801,1320,126.63
20080801,1325,126.64
20080801,1330,126.63
20080801,1335,126.57
20080801,1340,126.57
20080801,1345,126.56
20080801,1350,126.66
20080801,1355,126.78
20080801,1400,126.7
20080801,1405,126.47
20080801,1410,126.48
20080801,1415,126.44
20080801,1420,126.53
20080801,1425,126.53
20080801,1430,126.6
20080801,1435,126.58
20080801,1440,126.57
20080801,1445,126.74
20080801,1450,126.9
20080801,1455,126.9
20080801,1500,126.78
20080801,1505,126.67
20080801,1510,126.62
20080801,1515,126.76
20080801,1520,126.71
20080801,1525,126.74
20080801,1530,126.76
20080801,1535,126.94
20080801,1540,127.06
20080801,1545,127.01
20080801,1550,126.93
20080801,1555,126.82
20080801,1600,126.56
20080804,935,127.17
20080804,940,127.04
20080804,945,127.08
20080804,950,127.2
20080804,955,127.45
20080804,1000,127.55
20080804,1005,126.96
20080804,1010,127.06
20080804,1015,126.79
20080804,1020,126.56
20080804,1025,126.71
20080804,1030,126.79
20080804,1035,126.79
20080804,1040,126.65
20080804,1045,126.59
20080804,1050,126.76
20080804,1055,126.49
20080804,1100,126.45
20080804,1105,126.54
20080804,1110,126.71
20080804,1115,126.6
20080804,1120,126.73
20080804,1125,126.63
20080804,1130,126.86
20080804,1135,127.42
20080804,1140,127.66
20080804,1145,127.4
20080804,1150,127.11
20080804,1155,126.78
20080804,1200,127.08
20080804,1205,127.01
20080804,1210,126.84
20080804,1215,127.13
20080804,1220,127.16
20080804,1225,127.35
20080804,1230,127.62
20080804,1235,127.76
20080804,1240,127.64
20080804,1245,127.59
20080804,1250,127.51
20080804,1255,127.56
20080804,1300,127.58
20080804,1305,127.69
20080804,1310,127.67
20080804,1315,127.66
20080804,1320,127.58
20080804,1325,127.52
20080804,1330,127.57
20080804,1335,127.54
